9
950	382	590	700	2960	0	0	0	0	0	3526	1175	1750	1995	9896	0.95	0.95	0.95	0.95	0.95	2162	825	1248	1452	6226	27207.58	27207.58	27207.58	27207.58	27207.58	1	1	1	1	1	53	220	222	230	115	597	1140	1143	1150	155
591	1174	1470	1760	2040	0	0	0	0	0	1846	3497	4070	4525	5187	1.31	1.31	1.31	1.31	1.31	1354	2466	3002	3473	3883	26604.89	26604.89	26604.89	26604.89	26604.89	1	1	1	1	1	35	41	50	100	110	146	340	970	1274	1305
129	321	570	690	810	0	0	0	0	0	437	1064	1700	1960	2248	0.77	0.77	0.77	0.77	0.77	298	793	1363	1624	1889	22377.23	22377.23	22377.23	22377.23	22377.23	1	1	1	1	1	0	10	10	10	35	5	430	440	490	525
417	520	535	545	600	0	0	0	0	0	1152	1340	1350	1350	1380	3.31	3.31	3.31	3.31	3.31	803	871	866	864	891	14927.01	14927.01	14927.01	14927.01	14927.01	1	1	1	1	1	214	240	240	250	250	950	1498	1625	1695	1760
97	203	210	215	215	0	0	0	0	0	210	346	350	350	345	1.82	1.82	1.82	1.82	1.82	187	275	272	270	255	15891.91	15891.91	15891.91	15891.91	15891.91	1	1	1	1	1	85	125	125	140	150	573	863	935	965	990
1788	1953	2005	2040	2185	0	0	0	0	0	5067	4981	5000	5000	5075	3.36	3.36	3.36	3.36	3.36	3727	3252	3248	3235	3273	15176.84	15176.84	15176.84	15176.84	15176.84	1	1	1	1	1	362	247	250	260	260	835	1314	1425	1490	1540
288	341	349	358	370	0	0	0	0	0	732	851	837	834	853	13.67	13.67	13.67	13.67	13.67	566	547	540	534	529	15057.05	15057.05	15057.05	15057.05	15057.05	1	1	1	1	1	603	678	763	890	954	1964	1941	2284	2440	2608
1388	1417	1451	1489	1539	0	0	0	0	0	3717	3459	3402	3390	3465	2.97	2.97	2.97	2.97	2.97	2726	2295	2287	2277	2242	13977.41	13977.41	13977.41	13977.41	13977.41	1	1	1	1	1	63	48	54	63	68	402	454	530	575	615
63	65	67	67	71	0	0	0	0	0	179	167	164	164	167	2.5	2.5	2.5	2.5	2.5	124	103	102	99	98	13106.5	13106.5	13106.5	13106.5	13106.5	1	1	1	1	1	126	348	392	457	490	1833	2401	2806	3038	3248
986	996	1020	1046	1081	0	0	0	0	0	2773	2739	2694	2684	2744	4.45	4.45	4.45	4.45	4.45	1956	1695	1690	1688	1677	13762.33	13762.33	13762.33	13762.33	13762.33	1	1	1	1	1	58	24	27	32	34	2124	2294	2670	2915	3118
539	528	541	555	573	0	0	0	0	0	1570	1392	1369	1364	1395	3.41	3.41	3.41	3.41	3.41	1037	886	879	873	865	13939.84	13939.84	13939.84	13939.84	13939.84	1	1	1	1	1	398	228	257	299	320	508	785	922	989	1058
370	320	328	336	347	0	0	0	0	0	1065	930	915	911	932	7.46	7.46	7.46	7.46	7.46	714	522	514	504	494	13038.97	13038.97	13038.97	13038.97	13038.97	1	1	1	1	1	500	923	1039	1212	1300	2550	1791	2119	2238	2391
66	0	0	0	0	0	0	0	0	0	197	0	0	0	0	3.6	3.6	3.6	3.6	3.6	130	0	0	0	0	12936.97	12936.97	12936.97	12936.97	12936.97	1	1	1	1	1	593	1693	1906	2223	2382	1540	2243	2673	2781	2971
343	398	408	418	432	0	0	0	0	0	1003	1038	1022	1017	1040	2.9	2.9	2.9	2.9	2.9	662	688	687	686	681	12271.98	12271.98	12271.98	12271.98	12271.98	1	1	1	1	1	0	15	17	20	20	156	200	233	253	272
644	701	718	736	761	0	0	0	0	0	1807	1804	1775	1768	1807	2.6	2.6	2.6	2.6	2.6	1278	1187	1185	1184	1170	12194.66	12194.66	12194.66	12194.66	12194.66	1	1	1	1	1	30	0	0	0	0	48	12	14	15	16
